shipment_id,date,source_node,destination_node,path,path_length,total_distance_km,planned_transit_days,actual_transit_days,delay_days,delayed,volume,value_usd,priority_level,product_category,fragility,temp_sensitive,customs_complexity_product,num_sea_legs,num_border_crossings,path_reliability,total_customs_complexity,total_handling_complexity,path_betweenness,path_pagerank,max_node_risk,weather_severity,port_congestion,supplier_reliability,supplier_quality,supplier_infra,demand_surge,is_peak_season,is_holiday,upstream_risk,month,day_of_week,quarter,week_of_year
SHP_01398,2024-06-27,SUP_006,CUS_102,SUP_006->PRT_041->PRT_044->WH_061->CUS_102,5,11732.05,21,21,0,0,909,146269.01,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.7659,1.278,1.207,0.019194,0.018843,0.4944,0.526,0.47,0.506,0.882,0.813,0.475,0,0,0.243,6,3,2,26
SHP_01399,2022-02-17,SUP_026,CUS_124,SUP_026->PRT_054->PRT_042->PRT_043->WH_070->CUS_124,6,8406.9,16,16,0,0,1813,349237.26,1,Machinery,0.4,0.1,0.5,2,2,0.6369,1.543,2.038,0.014196,0.014973,0.201,0.344,0.568,0.99,0.969,0.773,0.378,0,1,0.047,2,3,1,7
SHP_01400,2023-11-02,SUP_016,CUS_086,SUP_016->PRT_050->PRT_045->PRT_046->WH_069->CUS_086,6,14476.06,28,34,6,1,398,41885.98,2,Automotive,0.3,0.1,0.5,2,2,0.7812,1.922,2.245,0.022543,0.013814,0.1928,0.352,0.643,0.99,0.84,0.943,1.146,1,0,0.163,11,3,4,44
SHP_01401,2023-12-23,SUP_000,CUS_116,SUP_000->PRT_040->PRT_045->PRT_046->WH_067->CUS_116,6,15085.24,30,39,9,1,947,189118.54,2,Chemicals,0.5,0.6,0.8,2,2,0.6388,1.783,2.35,0.022578,0.013161,0.3134,0.549,0.562,0.687,0.832,0.754,0.904,1,1,0.317,12,5,4,51
SHP_01402,2023-06-16,SUP_020,CUS_110,SUP_020->PRT_040->PRT_042->PRT_043->WH_063->CUS_110,6,10520.49,18,23,5,1,1122,386235.79,2,Machinery,0.4,0.1,0.5,2,2,0.621,1.507,1.88,0.018886,0.014229,0.2419,0.154,0.437,0.99,0.984,0.837,0.474,0,0,0.09,6,4,2,24
SHP_01403,2023-11-09,SUP_026,CUS_099,SUP_026->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_099,7,13480.54,30,35,5,1,1183,78038.44,1,Chemicals,0.5,0.6,0.8,3,3,0.6063,2.399,2.718,0.016347,0.019598,0.201,0.48,0.633,0.99,0.969,0.773,1.108,1,0,0.071,11,3,4,45
SHP_01404,2022-12-21,SUP_029,CUS_093,SUP_029->PRT_042->PRT_043->PRT_045->PRT_046->WH_056->CUS_093,7,18458.23,35,41,6,1,2163,494353.08,2,Pharmaceuticals,0.8,0.85,0.9,3,3,0.4752,2.31,2.826,0.025309,0.014398,0.1928,0.173,0.707,0.937,0.785,0.724,1.081,1,1,0.218,12,2,4,51
SHP_01405,2024-05-09,SUP_008,CUS_104,SUP_008->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_104,7,14523.71,30,35,5,1,1911,284027.01,3,Electronics,0.7,0.3,0.6,3,3,0.5933,2.651,2.333,0.016347,0.019797,0.2108,0.812,0.452,0.789,0.763,0.697,0.447,0,0,0.246,5,3,2,19
SHP_01406,2023-10-21,SUP_000,CUS_111,SUP_000->PRT_040->PRT_043->WH_063->CUS_111,5,3691.87,11,16,5,1,2609,14489.14,1,Textiles,0.2,0.1,0.3,1,1,0.668,1.238,1.593,0.015644,0.01166,0.3134,0.196,0.461,0.687,0.832,0.754,0.816,1,0,0.168,10,5,4,42
SHP_01407,2024-05-19,SUP_030,CUS_112,SUP_030->PRT_042->PRT_043->WH_063->CUS_112,5,7254.59,13,13,0,0,1877,160369.24,3,Raw Materials,0.1,0.05,0.2,1,1,0.6266,1.014,1.586,0.015186,0.01262,0.1817,0.517,0.437,0.825,0.682,0.718,0.292,0,0,0.21,5,6,2,20
SHP_01408,2024-06-09,SUP_030,CUS_085,SUP_030->PRT_042->PRT_043->PRT_045->PRT_046->WH_069->CUS_085,7,17578.12,34,34,0,0,1049,110954.66,1,Textiles,0.2,0.1,0.3,3,3,0.5196,2.327,2.831,0.025309,0.014328,0.1928,0.561,0.437,0.825,0.682,0.718,0.35,0,0,0.113,6,6,2,23
SHP_01409,2024-02-09,SUP_004,CUS_093,SUP_004->PRT_040->PRT_045->WH_056->CUS_093,5,15771.35,27,31,4,1,1403,27031.93,1,Raw Materials,0.1,0.05,0.2,1,1,0.7227,1.342,1.224,0.0239,0.0123,0.2812,0.595,0.804,0.719,0.749,0.896,0.409,0,1,0.018,2,4,1,6
SHP_01410,2022-09-04,SUP_019,CUS_110,SUP_019->PRT_040->PRT_042->PRT_043->WH_063->CUS_110,6,10530.87,18,18,0,0,900,13780.18,2,Automotive,0.3,0.1,0.5,2,2,0.6636,1.875,2.174,0.018886,0.014229,0.2419,0.236,0.437,0.828,0.759,0.815,0.795,0,0,0.154,9,6,3,35
SHP_01411,2022-02-21,SUP_017,CUS_087,SUP_017->PRT_041->PRT_045->PRT_046->WH_057->CUS_087,6,15195.34,30,35,5,1,2522,624133.38,2,Chemicals,0.5,0.6,0.8,2,2,0.7121,1.76,1.972,0.022608,0.013399,0.4582,0.536,0.611,0.542,0.773,0.873,0.504,0,0,0.066,2,0,1,8
SHP_01412,2023-10-21,SUP_035,CUS_096,SUP_035->PRT_046->WH_069->CUS_096,4,3850.79,7,7,0,0,1523,290255.37,1,Pharmaceuticals,0.8,0.85,0.9,0,0,0.8108,0.839,0.884,0.010987,0.00803,0.1928,0.995,0.562,0.962,0.753,0.946,0.557,1,0,0.073,10,5,4,42
SHP_01413,2024-04-16,SUP_024,CUS_096,SUP_024->PRT_052->PRT_045->PRT_046->WH_056->CUS_096,6,12595.56,26,33,7,1,2378,200744.39,1,Chemicals,0.5,0.6,0.8,2,2,0.5816,1.96,2.465,0.019328,0.011404,0.2142,0.655,0.628,0.878,0.847,0.805,0.379,0,0,0.189,4,1,2,16
SHP_01414,2023-04-16,SUP_004,CUS_104,SUP_004->PRT_040->PRT_044->PRT_047->WH_061->CUS_104,6,12349.26,25,31,6,1,2711,258703.23,1,Raw Materials,0.1,0.05,0.2,2,2,0.6788,2.02,1.748,0.017802,0.018835,0.2812,0.461,0.454,0.719,0.749,0.896,0.377,0,0,0.201,4,6,2,15
SHP_01415,2023-04-04,SUP_037,CUS_080,SUP_037->PRT_046->WH_056->CUS_080,4,12136.1,28,28,0,0,823,185349.94,2,Machinery,0.4,0.1,0.5,0,1,0.834,0.634,0.837,0.010987,0.007925,0.1928,0.478,0.401,0.905,0.688,0.645,0.382,0,0,0.138,4,1,2,14
SHP_01416,2023-04-03,SUP_030,CUS_092,SUP_030->PRT_042->PRT_043->PRT_045->PRT_046->WH_068->CUS_092,7,17310.84,33,38,5,1,2088,162486.8,3,Automotive,0.3,0.1,0.5,3,3,0.46,2.232,2.894,0.023025,0.015241,0.1928,0.496,0.807,0.825,0.682,0.718,0.434,0,0,0.231,4,0,2,14
SHP_01417,2023-05-25,SUP_006,CUS_120,SUP_006->PRT_041->PRT_044->PRT_047->WH_061->CUS_120,6,12166.03,26,32,6,1,1832,262420.87,2,Electronics,0.7,0.3,0.6,2,2,0.7003,1.977,1.994,0.0165,0.019228,0.4944,0.551,0.477,0.506,0.882,0.813,0.531,0,0,0.114,5,3,2,21
SHP_01418,2023-02-18,SUP_005,CUS_124,SUP_005->PRT_040->PRT_042->PRT_043->WH_063->CUS_124,6,14040.39,23,30,7,1,513,49200.2,2,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6398,1.853,2.252,0.018886,0.014229,0.2419,0.731,0.568,0.799,0.759,0.827,0.302,0,1,0.253,2,5,1,7
SHP_01419,2023-07-25,SUP_002,CUS_082,SUP_002->PRT_040->PRT_045->PRT_046->WH_057->CUS_082,6,15021.17,30,33,3,1,1746,250895.81,2,Electronics,0.7,0.3,0.6,2,2,0.7216,1.928,1.802,0.023911,0.013331,0.2521,0.192,0.401,0.748,0.771,0.932,0.508,0,0,0.199,7,1,3,30
SHP_01420,2024-03-21,SUP_005,CUS_089,SUP_005->PRT_040->PRT_045->WH_057->CUS_089,5,14281.69,24,24,0,0,1790,79999.7,1,Food,0.6,0.9,0.7,1,1,0.9599,1.226,1.447,0.023278,0.012518,0.2419,0.33,0.302,0.799,0.759,0.827,0.279,0,0,0.333,3,3,1,12
SHP_01421,2023-07-30,SUP_030,CUS_123,SUP_030->PRT_042->PRT_044->PRT_047->WH_060->CUS_123,6,13293.77,27,31,4,1,958,199268.76,3,Chemicals,0.5,0.6,0.8,2,2,0.6222,2.031,2.248,0.017667,0.019635,0.1747,0.626,0.452,0.825,0.682,0.718,0.414,0,0,0.319,7,6,3,30
SHP_01422,2022-12-16,SUP_027,CUS_120,SUP_027->PRT_054->PRT_042->PRT_044->PRT_047->WH_060->CUS_120,7,14145.22,30,33,3,1,1327,122679.63,1,Automotive,0.3,0.1,0.5,3,3,0.5841,2.682,2.786,0.016559,0.019797,0.201,0.246,0.633,0.821,0.893,0.602,1.035,1,1,0.15,12,4,4,50
SHP_01423,2024-04-16,SUP_003,CUS_085,SUP_003->PRT_040->PRT_045->PRT_046->WH_069->CUS_085,6,14112.03,29,32,3,1,1925,340122.33,2,Chemicals,0.5,0.6,0.8,2,2,0.7984,1.956,1.95,0.024429,0.012986,0.2419,0.361,0.699,0.909,0.817,0.828,0.486,0,0,0.08,4,1,2,16
SHP_01424,2022-12-06,SUP_027,CUS_112,SUP_027->PRT_054->PRT_042->PRT_043->WH_063->CUS_112,6,7692.24,16,22,6,1,1745,116540.73,2,Raw Materials,0.1,0.05,0.2,2,2,0.6157,1.834,2.154,0.014306,0.013979,0.201,0.414,0.612,0.821,0.893,0.602,0.984,1,0,0.11,12,1,4,49
SHP_01425,2024-01-04,SUP_022,CUS_083,SUP_022->PRT_052->PRT_045->WH_057->CUS_083,5,11341.72,19,19,0,0,2742,177130.93,1,Raw Materials,0.1,0.05,0.2,1,1,0.7283,0.965,1.584,0.017157,0.010522,0.322,0.618,0.317,0.678,0.823,0.77,0.514,0,0,0.137,1,3,1,1
SHP_01426,2022-04-10,SUP_006,CUS_105,SUP_006->PRT_041->PRT_044->WH_060->CUS_105,5,11426.37,21,21,0,0,2378,78625.29,1,Chemicals,0.5,0.6,0.8,1,1,0.8265,1.146,1.238,0.019491,0.018843,0.4944,0.586,0.47,0.506,0.882,0.813,0.489,0,0,0.183,4,6,2,14
SHP_01427,2022-12-16,SUP_000,CUS_085,SUP_000->PRT_040->PRT_046->WH_069->CUS_085,5,13982.24,23,29,6,1,973,21026.69,2,Automotive,0.3,0.1,0.5,1,1,0.797,1.618,1.743,0.016267,0.010271,0.3134,0.555,0.562,0.687,0.832,0.754,1.059,1,1,0.311,12,4,4,50
SHP_01428,2023-07-15,SUP_018,CUS_080,SUP_018->PRT_040->PRT_045->PRT_046->WH_056->CUS_080,6,14474.48,29,32,3,1,2038,541369.51,2,Automotive,0.3,0.1,0.5,2,2,0.6828,1.585,1.99,0.024429,0.012998,0.2419,0.26,0.401,0.87,0.727,0.933,0.285,0,0,0.327,7,5,3,28
SHP_01429,2022-02-16,SUP_006,CUS_084,SUP_006->PRT_041->PRT_045->PRT_046->WH_056->CUS_084,6,17093.94,34,40,6,1,1613,27198.27,2,Textiles,0.2,0.1,0.3,2,2,0.5612,1.478,2.249,0.023126,0.01355,0.4944,0.471,0.611,0.506,0.882,0.813,0.412,0,1,0.25,2,2,1,7
SHP_01430,2022-05-24,SUP_029,CUS_125,SUP_029->PRT_042->PRT_043->WH_070->CUS_125,5,7780.71,12,12,0,0,1140,101785.92,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.7174,0.994,1.486,0.015054,0.016069,0.1817,1.0,0.437,0.937,0.785,0.724,0.4,0,0,0.009,5,1,2,21
SHP_01431,2022-09-18,SUP_006,CUS_086,SUP_006->PRT_041->PRT_045->PRT_046->WH_057->CUS_086,6,16032.44,32,40,8,1,1295,212687.49,3,Chemicals,0.5,0.6,0.8,2,2,0.5374,1.746,1.939,0.022608,0.013469,0.4944,0.484,0.47,0.506,0.882,0.813,0.739,0,0,0.261,9,6,3,37
SHP_01432,2022-05-04,SUP_010,CUS_124,SUP_010->PRT_054->PRT_042->PRT_043->WH_070->CUS_124,6,8891.44,16,21,5,1,1830,551182.66,1,Pharmaceuticals,0.8,0.85,0.9,2,2,0.7222,1.67,2.002,0.014196,0.014973,0.201,0.402,0.72,0.968,0.657,0.648,0.329,0,0,0.348,5,2,2,18
SHP_01433,2023-04-14,SUP_012,CUS_105,SUP_012->PRT_053->PRT_044->WH_060->CUS_105,5,7998.68,14,14,0,0,2090,376915.74,3,Chemicals,0.5,0.6,0.8,1,1,0.8221,1.213,1.361,0.014525,0.01648,0.1682,0.244,0.452,0.97,0.807,0.639,0.479,0,0,0.113,4,4,2,15
SHP_01434,2022-04-21,SUP_020,CUS_109,SUP_020->PRT_040->PRT_042->PRT_043->WH_063->CUS_109,6,10621.44,18,24,6,1,686,224265.6,2,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6217,1.565,2.02,0.018886,0.014229,0.2419,0.642,0.437,0.99,0.984,0.837,0.322,0,0,0.325,4,3,2,16
SHP_01435,2023-10-11,SUP_002,CUS_111,SUP_002->PRT_040->PRT_052->WH_063->CUS_111,5,3829.87,11,11,0,0,2985,816179.23,3,Machinery,0.4,0.1,0.5,1,1,0.7045,1.047,1.433,0.010424,0.010092,0.2521,0.459,0.664,0.748,0.771,0.932,0.556,1,0,0.073,10,2,4,41
SHP_01436,2023-04-14,SUP_027,CUS_101,SUP_027->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_101,7,13491.97,30,36,6,1,2895,354994.98,1,Textiles,0.2,0.1,0.3,3,3,0.5938,2.581,2.563,0.016347,0.019797,0.201,0.66,0.452,0.821,0.893,0.602,0.468,0,0,0.072,4,4,2,15
SHP_01437,2022-01-05,SUP_030,CUS_093,SUP_030->PRT_042->PRT_043->PRT_045->PRT_046->WH_069->CUS_093,7,17541.32,34,38,4,1,981,73092.12,3,Electronics,0.7,0.3,0.6,3,3,0.4817,2.292,2.882,0.025309,0.014398,0.1928,0.304,0.437,0.825,0.682,0.718,0.35,0,0,0.174,1,2,1,1
SHP_01438,2023-03-20,SUP_035,CUS_104,SUP_035->PRT_044->PRT_047->WH_062->CUS_104,5,10917.23,29,29,0,0,1696,3786.15,1,Raw Materials,0.1,0.05,0.2,1,3,0.6487,1.35,1.265,0.012995,0.018657,0.0631,0.404,0.452,0.962,0.753,0.946,0.399,0,0,0.238,3,0,1,12
SHP_01439,2024-03-10,SUP_030,CUS_123,SUP_030->PRT_042->PRT_044->PRT_047->WH_060->CUS_123,6,13293.77,27,34,7,1,2768,364369.05,3,Textiles,0.2,0.1,0.3,2,2,0.6222,2.031,2.248,0.017667,0.019635,0.1747,0.631,0.452,0.825,0.682,0.718,0.352,0,0,0.25,3,6,1,10
SHP_01440,2022-06-27,SUP_037,CUS_095,SUP_037->PRT_046->WH_056->CUS_095,4,12089.84,28,28,0,0,653,48814.36,3,Textiles,0.2,0.1,0.3,0,1,0.7385,0.688,1.057,0.010987,0.007925,0.1928,0.475,0.401,0.905,0.688,0.645,0.39,0,0,0.188,6,0,2,26
SHP_01441,2023-02-01,SUP_005,CUS_126,SUP_005->PRT_040->WH_070->CUS_126,4,3641.82,7,7,0,0,1851,284673.39,3,Automotive,0.3,0.1,0.5,0,0,0.9034,0.708,0.898,0.011169,0.011178,0.2419,0.329,0.393,0.799,0.759,0.827,0.322,0,1,0.099,2,2,1,5
SHP_01442,2024-06-21,SUP_030,CUS_107,SUP_030->PRT_042->PRT_044->PRT_047->WH_062->CUS_107,6,13658.6,27,34,7,1,805,135135.53,3,Pharmaceuticals,0.8,0.85,0.9,2,2,0.5859,1.858,2.077,0.016678,0.019635,0.1747,0.799,0.452,0.825,0.682,0.718,0.511,0,0,0.339,6,4,2,25
SHP_01443,2023-09-16,SUP_025,CUS_107,SUP_025->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_107,7,14053.67,30,35,5,1,2795,418629.95,2,Chemicals,0.5,0.6,0.8,3,3,0.6924,2.473,2.707,0.016347,0.019797,0.201,0.474,0.452,0.99,0.702,0.726,0.728,0,0,0.027,9,5,3,37
SHP_01444,2023-02-12,SUP_016,CUS_124,SUP_016->PRT_041->PRT_042->PRT_043->WH_063->CUS_124,6,12124.67,21,26,5,1,507,149097.85,3,Automotive,0.3,0.1,0.5,2,2,0.5579,1.536,2.033,0.017584,0.014623,0.1817,0.346,0.611,0.99,0.84,0.943,0.359,0,1,0.302,2,6,1,6
SHP_01445,2023-04-09,SUP_018,CUS_086,SUP_018->PRT_040->PRT_045->PRT_046->WH_057->CUS_086,6,13776.88,27,31,4,1,1699,55625.3,2,Textiles,0.2,0.1,0.3,2,2,0.671,1.826,1.828,0.023911,0.013075,0.2419,0.375,0.755,0.87,0.727,0.933,0.318,0,0,0.031,4,6,2,14
SHP_01446,2023-02-27,SUP_007,CUS_125,SUP_007->PRT_040->PRT_043->WH_070->CUS_125,5,5085.02,12,12,0,0,1782,287014.27,1,Food,0.6,0.9,0.7,1,1,0.8042,1.137,1.419,0.015512,0.015109,0.2419,0.368,0.428,0.836,0.861,0.911,0.259,0,0,0.227,2,0,1,9
SHP_01447,2024-05-31,SUP_035,CUS_089,SUP_035->PRT_046->WH_057->CUS_089,4,4191.19,8,8,0,0,2963,238893.95,1,Automotive,0.3,0.1,0.5,0,0,0.8951,0.904,0.853,0.01021,0.008303,0.1928,0.475,0.401,0.962,0.753,0.946,0.53,0,0,0.211,5,4,2,22
SHP_01448,2023-10-10,SUP_035,CUS_105,SUP_035->PRT_044->WH_060->CUS_105,4,9343.04,24,26,2,1,263,59045.44,3,Chemicals,0.5,0.6,0.8,0,2,0.8379,0.486,0.618,0.01697,0.018032,0.118,0.953,0.633,0.962,0.753,0.946,0.785,1,0,0.237,10,1,4,41
SHP_01449,2022-08-03,SUP_011,CUS_111,SUP_011->PRT_054->PRT_042->PRT_043->WH_063->CUS_111,6,8335.51,17,22,5,1,2014,77767.01,1,Food,0.6,0.9,0.7,2,2,0.6607,1.537,1.953,0.014306,0.013979,0.2392,0.957,0.437,0.761,0.892,0.603,0.489,0,0,0.275,8,2,3,31
SHP_01450,2023-11-20,SUP_021,CUS_082,SUP_021->PRT_043->PRT_045->PRT_046->WH_056->CUS_082,6,13135.62,28,36,8,1,1423,59500.6,2,Textiles,0.2,0.1,0.3,2,3,0.5196,1.794,2.298,0.023678,0.012973,0.324,0.731,0.809,0.676,0.767,0.882,1.075,1,0,0.096,11,0,4,47
SHP_01451,2023-05-31,SUP_010,CUS_094,SUP_010->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_094,7,19737.06,35,41,6,1,234,23375.05,2,Automotive,0.3,0.1,0.5,3,3,0.5089,2.121,2.78,0.022857,0.014891,0.201,0.632,0.437,0.968,0.657,0.648,0.259,0,0,0.226,5,2,2,22
SHP_01452,2024-02-19,SUP_006,CUS_109,SUP_006->PRT_041->PRT_042->PRT_043->WH_063->CUS_109,6,10272.73,19,24,5,1,843,10536.58,2,Automotive,0.3,0.1,0.5,2,2,0.6168,1.295,2.111,0.017584,0.014623,0.4944,0.587,0.894,0.506,0.882,0.813,0.487,0,1,0.276,2,0,1,8
SHP_01453,2023-05-07,SUP_036,CUS_090,SUP_036->PRT_045->PRT_046->WH_057->CUS_090,5,4021.53,13,13,0,0,731,117124.52,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.6286,1.259,1.24,0.021215,0.011745,0.1928,0.251,0.401,0.861,0.991,0.931,0.541,0,0,0.048,5,6,2,18
SHP_01454,2022-10-20,SUP_033,CUS_099,SUP_033->PRT_047->PRT_044->WH_061->CUS_099,5,1382.06,8,8,0,0,636,244606.5,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.8202,1.552,1.612,0.013885,0.018378,0.136,0.396,0.633,0.864,0.821,0.855,0.74,1,0,0.336,10,3,4,42
SHP_01455,2023-06-20,SUP_000,CUS_117,SUP_000->PRT_040->PRT_045->PRT_046->WH_056->CUS_117,6,16683.16,33,40,7,1,1707,474010.08,1,Machinery,0.4,0.1,0.5,2,2,0.6997,2.071,2.352,0.024429,0.013312,0.3134,0.262,0.401,0.687,0.832,0.754,0.285,0,0,0.247,6,1,2,25
SHP_01456,2023-01-26,SUP_001,CUS_101,SUP_001->PRT_041->PRT_044->PRT_047->WH_061->CUS_101,6,12213.34,26,32,6,1,1206,86231.45,3,Textiles,0.2,0.1,0.3,2,2,0.6921,1.921,1.905,0.0165,0.019228,0.1773,0.605,0.47,0.823,0.757,0.874,0.28,0,0,0.302,1,3,1,4
SHP_01457,2023-11-18,SUP_003,CUS_081,SUP_003->PRT_040->PRT_045->PRT_046->WH_069->CUS_081,6,14377.16,29,34,5,1,374,77398.96,3,Electronics,0.7,0.3,0.6,2,2,0.7692,1.909,1.844,0.024429,0.013156,0.2419,0.509,0.562,0.909,0.817,0.828,0.982,1,0,0.244,11,5,4,46
SHP_01458,2022-10-01,SUP_011,CUS_108,SUP_011->PRT_054->PRT_042->PRT_044->WH_060->CUS_108,6,13489.99,26,30,4,1,2963,386007.3,3,Textiles,0.2,0.1,0.3,2,2,0.7177,1.67,1.782,0.018814,0.019571,0.2392,0.668,0.633,0.761,0.892,0.603,0.63,1,0,0.037,10,5,4,39
SHP_01459,2023-12-01,SUP_017,CUS_110,SUP_017->PRT_041->PRT_042->PRT_043->WH_070->CUS_110,6,10666.37,17,22,5,1,1512,116368.39,2,Food,0.6,0.9,0.7,2,2,0.7673,1.309,2.07,0.017474,0.015192,0.4582,0.532,0.658,0.542,0.773,0.873,1.145,1,0,0.011,12,4,4,48
SHP_01460,2024-05-09,SUP_008,CUS_098,SUP_008->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_098,7,14079.84,30,35,5,1,157,42289.08,2,Electronics,0.7,0.3,0.6,3,3,0.5851,2.605,2.339,0.016347,0.019797,0.2108,0.516,0.452,0.789,0.763,0.697,0.478,0,0,0.031,5,3,2,19
SHP_01461,2022-07-28,SUP_018,CUS_088,SUP_018->PRT_040->PRT_045->PRT_046->WH_069->CUS_088,6,13164.53,26,29,3,1,533,228183.06,2,Electronics,0.7,0.3,0.6,2,2,0.6692,1.631,2.109,0.024429,0.013156,0.2419,0.278,0.808,0.87,0.727,0.933,0.441,0,0,0.071,7,3,3,30
SHP_01462,2024-04-13,SUP_021,CUS_121,SUP_021->PRT_040->PRT_044->PRT_047->WH_060->CUS_121,6,11134.81,22,27,5,1,396,21414.88,2,Raw Materials,0.1,0.05,0.2,2,2,0.6203,2.152,2.15,0.018049,0.018835,0.324,0.452,0.452,0.676,0.767,0.882,0.492,0,0,0.024,4,5,2,15
SHP_01463,2023-09-23,SUP_005,CUS_123,SUP_005->PRT_040->PRT_044->PRT_047->WH_062->CUS_123,6,11713.06,24,26,2,1,921,177217.8,2,Chemicals,0.5,0.6,0.8,2,2,0.7195,2.113,1.952,0.01706,0.018835,0.2419,0.57,0.624,0.799,0.759,0.827,0.653,0,0,0.143,9,5,3,38
SHP_01464,2023-02-03,SUP_036,CUS_087,SUP_036->PRT_045->WH_057->CUS_087,4,4554.85,8,8,0,0,753,91993.96,2,Chemicals,0.5,0.6,0.8,0,0,0.7568,0.684,0.63,0.019751,0.010351,0.1389,0.448,0.366,0.861,0.991,0.931,0.25,0,1,0.043,2,4,1,5
SHP_01465,2024-03-14,SUP_031,CUS_080,SUP_031->PRT_042->PRT_043->PRT_045->WH_056->CUS_080,6,18769.31,32,36,4,1,1433,138926.88,1,Food,0.6,0.9,0.7,2,2,0.5078,1.436,2.225,0.025016,0.01391,0.2163,0.221,0.652,0.784,0.8,0.68,0.426,0,0,0.236,3,3,1,11
SHP_01466,2023-01-26,SUP_002,CUS_112,SUP_002->PRT_040->PRT_043->WH_063->CUS_112,5,3832.8,12,16,4,1,2926,1340332.75,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.6027,1.243,1.263,0.015644,0.01166,0.2521,0.783,0.329,0.748,0.771,0.932,0.372,0,0,0.082,1,3,1,4
SHP_01467,2024-03-18,SUP_025,CUS_101,SUP_025->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_101,7,14141.94,30,32,2,1,2106,194812.93,1,Automotive,0.3,0.1,0.5,3,3,0.6009,2.688,2.776,0.015711,0.019797,0.201,0.498,0.452,0.99,0.702,0.726,0.472,0,0,0.276,3,0,1,12
SHP_01468,2022-02-25,SUP_035,CUS_101,SUP_035->PRT_044->PRT_047->WH_060->CUS_101,5,11030.51,29,29,0,0,2473,422421.16,2,Electronics,0.7,0.3,0.6,1,3,0.6907,1.311,1.32,0.014182,0.018657,0.118,0.57,0.588,0.962,0.753,0.946,0.548,0,0,0.165,2,4,1,8
SHP_01469,2022-07-27,SUP_015,CUS_101,SUP_015->PRT_053->PRT_044->PRT_047->WH_060->CUS_101,6,9633.07,19,25,6,1,2567,202534.06,2,Raw Materials,0.1,0.05,0.2,2,2,0.7201,1.834,1.887,0.012609,0.017259,0.2867,0.261,0.551,0.713,0.718,0.659,0.325,0,0,0.23,7,2,3,30
SHP_01470,2023-10-11,SUP_013,CUS_104,SUP_013->PRT_053->PRT_044->PRT_047->WH_061->CUS_104,6,9211.71,19,24,5,1,2917,264164.42,3,Automotive,0.3,0.1,0.5,2,2,0.6579,2.082,1.91,0.012361,0.017259,0.1725,0.392,0.815,0.828,0.85,0.677,0.815,1,0,0.287,10,2,4,41
SHP_01471,2023-07-14,SUP_039,CUS_082,SUP_039->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_082,7,20513.97,37,42,5,1,673,154332.71,3,Chemicals,0.5,0.6,0.8,3,5,0.4922,2.233,2.856,0.022857,0.015176,0.201,0.248,0.774,0.85,0.755,0.672,0.519,0,0,0.104,7,4,3,28
SHP_01472,2022-10-29,SUP_011,CUS_091,SUP_011->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_091,7,19705.33,36,42,6,1,1603,94912.22,3,Raw Materials,0.1,0.05,0.2,3,3,0.4987,2.204,2.778,0.022857,0.015788,0.2392,0.455,0.612,0.761,0.892,0.603,0.841,1,0,0.286,10,5,4,43
SHP_01473,2023-12-01,SUP_010,CUS_093,SUP_010->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_093,7,19961.24,35,42,7,1,1392,196369.63,1,Machinery,0.4,0.1,0.5,3,3,0.5336,2.265,2.687,0.022857,0.014951,0.201,0.6,0.612,0.968,0.657,0.648,1.089,1,0,0.152,12,4,4,48
SHP_01474,2022-06-27,SUP_010,CUS_122,SUP_010->PRT_054->PRT_042->PRT_049->PRT_044->WH_062->CUS_122,7,13704.64,25,31,6,1,2709,200316.18,2,Machinery,0.4,0.1,0.5,3,3,0.5789,2.726,2.611,0.015779,0.018743,0.2697,0.587,0.452,0.968,0.657,0.648,0.282,0,0,0.015,6,0,2,26
SHP_01475,2022-02-11,SUP_022,CUS_123,SUP_022->PRT_040->PRT_044->PRT_047->WH_061->CUS_123,6,11845.84,25,32,7,1,223,5205.57,3,Pharmaceuticals,0.8,0.85,0.9,2,2,0.7306,1.877,2.194,0.017802,0.018835,0.322,0.449,0.588,0.678,0.823,0.77,0.332,0,1,0.209,2,4,1,6
SHP_01476,2023-07-24,SUP_017,CUS_090,SUP_017->PRT_050->PRT_045->PRT_046->WH_069->CUS_090,6,14714.31,29,33,4,1,572,61307.18,1,Food,0.6,0.9,0.7,2,2,0.7047,2.013,2.252,0.022543,0.013814,0.4582,0.426,0.401,0.542,0.773,0.873,0.27,0,0,0.172,7,0,3,30
